#{"t_start": 1627473512.107277, "env_id": null}
r,l,t
40.110044,3,9286.260628
23.804899,3,9342.864746
43.734902,3,9406.948969
25.53106,3,9464.902781
0.320883,3,9480.318156
0.167498,3,9487.875886
49.249347,1,9556.660643
40.807266,2,9629.408012
31.974413,3,9688.834481
14.754289,3,9725.883368
16.839256,3,9762.760749
13.05727,3,9802.65154
6.243619,3,9826.4417
0.151072,3,9835.061234
16.780806,3,9874.16372
38.806326,3,9938.34113
32.615401,3,9998.466032
23.742371,3,10043.719414
0.196944,3,10052.982824
28.09604,3,10113.709119
0.455223,3,10122.620446
28.800176,3,10179.09548
12.951362,3,10213.107574
23.403884,3,10261.14569
53.134222,1,10341.746862
30.539549,3,10399.778984
0.191511,3,10407.858976
0.11842,3,10415.518766
41.659259,3,10481.569341
3.026778,3,10498.776526
18.372515,3,10552.915093
9.650128,3,10578.549676
3.038471,3,10595.679672
8.988314,3,10621.181785
0.108961,3,10628.483383
0.11105,3,10637.173478
41.842515,3,10711.158483
3.331435,3,10728.683846
32.554095,3,10789.495644
39.577947,3,10853.27534
2.407912,3,10867.048028
32.559417,3,10926.174372
8.714366,3,10949.014443
0.189237,3,10957.313315
0.128608,3,10965.957949
14.188983,3,10997.7653
42.919672,3,11081.338561
0.262075,3,11088.999788
0.251148,3,11097.920554
1.387957,3,11124.074765
39.19204,3,11206.89132
3.047972,3,11236.091353
0.299097,3,11245.922156
0.18395,3,11253.931996
13.866748,3,11289.828763
17.1407,3,11327.794169
14.861881,3,11360.443444
6.333475,3,11384.65451
0.07337,3,11392.98615
37.652401,2,11464.686095
43.555775,2,11529.983503
29.581351,3,11580.458425
23.799522,3,11628.365029
2.635848,3,11644.368969
7.60137,3,11673.853299
6.064678,3,11699.697346
2.406149,3,11713.740025
25.526919,3,11771.71169
2.213841,3,11792.070473
20.087445,3,11832.425165
0.004677,3,11840.764191
0.211964,3,11849.550544
8.953107,3,11875.175982
2.642155,3,11890.619299
15.407365,3,11927.973063
32.845595,3,11983.463188
37.090776,3,12050.359676
3.174533,3,12071.768107
38.619865,2,12136.773517
0.690571,3,12147.973823
21.662726,3,12206.224901
2.431852,3,12220.284975
8.802513,3,12248.958811
3.871279,3,12266.873843
10.340792,3,12295.335336
7.46303,3,12323.339212
2.046435,3,12336.136889
16.204978,3,12378.432851
8.42319,3,12403.746335
0.096729,3,12412.841295
41.86472,3,12480.210294
38.734299,3,12544.484571
12.563908,3,12578.814221
16.58,3,12623.170451
43.778559,2,12694.486765
7.646583,3,12725.645565
29.887665,3,12778.988845
12.048745,3,12820.321898
12.312119,3,12850.934167
21.545307,3,12898.697815
10.694908,3,12933.778049
2.944978,3,12950.540607
42.245981,1,13018.786267
3.258196,3,13037.93895
6.830171,3,13059.931782
0.161374,3,13068.00256
