#{"t_start": 1627550156.4054692, "env_id": null}
r,l,t
19.8472,3,35898.872316
38.818567,2,35969.259433
26.569715,3,36022.618937
1.804333,3,36041.736088
27.460937,3,36102.932063
41.369306,2,36172.766065
18.350577,3,36215.668259
36.259186,3,36285.915163
34.998187,3,36356.521678
45.31491,1,36425.003453
30.308937,3,36482.524936
38.565431,3,36553.11926
41.933943,2,36619.639405
42.015192,2,36689.606542
47.320084,1,36761.901528
43.377814,2,36833.759033
24.181224,3,36883.95044
42.65257,2,36950.381005
13.994246,3,36987.524518
19.326153,3,37032.296727
11.534687,3,37066.442684
13.170629,3,37099.460833
43.883656,1,37171.838253
40.56316,2,37241.181912
41.856531,2,37307.539351
39.064546,3,37376.517514
41.302142,2,37448.357519
40.294369,3,37518.002402
44.412021,2,37588.289927
9.978521,3,37621.817852
10.221042,3,37655.438901
39.708676,3,37733.719628
34.701811,3,37795.348653
40.339015,3,37863.856399
34.173804,3,37927.558327
6.27857,3,37956.171318
37.105868,3,38026.073567
51.699957,1,38092.632847
35.962661,3,38158.767674
47.796531,1,38228.488456
39.667259,2,38299.013059
42.745151,2,38367.101367
43.140732,2,38432.349246
24.636815,3,38491.16439
49.779681,1,38557.982384
9.479656,3,38593.779932
48.56662,1,38665.09075
34.992937,3,38734.27006
15.790024,3,38778.114389
26.61508,3,38836.020898
9.869792,3,38868.411985
46.882621,1,38940.354956
41.563283,2,39011.044296
37.037982,3,39081.502463
38.365458,3,39151.241578
16.201076,3,39201.210877
35.9882,3,39269.054713
47.791997,1,39338.162467
43.440038,2,39405.220817
37.764985,3,39469.884517
36.401033,3,39541.791578
18.177458,3,39579.93403
36.408621,3,39650.96029
44.274487,1,39715.545589
34.241971,3,39785.380197
34.239046,3,39850.092273
45.914416,2,39918.746905
38.407405,2,39986.482415
46.755373,1,40059.69094
22.807581,3,40104.775975
38.856127,3,40175.886783
32.07064,3,40243.502422
22.821561,3,40316.380329
27.017415,3,40368.951905
43.421752,2,40439.759529
17.083868,3,40486.331175
6.784741,3,40511.706429
31.177709,3,40571.560284
37.973504,2,40638.040545
33.331396,3,40698.615873
39.00421,3,40764.805919
45.205367,1,40828.887408
31.480159,3,40895.521414
5.481799,3,40918.758093
30.115856,3,40976.46807
43.602334,2,41044.751362
25.242731,3,41096.402389
50.232855,1,41166.184335
38.739615,3,41235.883277
46.327268,1,41306.822995
35.924086,3,41372.679963
35.04863,3,41449.757514
14.337859,3,41484.277297
11.99914,3,41531.879443
32.03123,3,41594.676242
43.086615,2,41662.60249
18.12162,3,41733.361585
37.341576,3,41797.784806
10.031472,3,41828.008125
50.619305,1,41895.96806
36.363443,3,41977.032403
9.394393,3,42007.066333
35.991144,3,42089.892439
36.987545,3,42155.821984
50.267203,1,42223.275606
17.146251,3,42270.93128
42.254641,2,42337.617528
47.877474,1,42408.884687
27.927905,3,42462.187688
48.26105,1,42528.552206
42.417053,2,42598.391414
35.673118,3,42682.367483
48.170016,1,42752.278499
9.499468,3,42797.367544
47.827666,1,42866.096191
23.194974,3,42909.77707
49.674409,1,42979.251863
12.356055,3,43020.947942
30.034806,3,43078.969572
34.551313,3,43140.645392
48.343774,1,43209.751534
32.829193,3,43273.049548
44.512758,2,43337.871529
16.883403,3,43376.053483
36.931665,3,43442.707159
49.323551,1,43513.054195
48.987092,1,43582.831245
31.834826,3,43651.404554
26.669814,3,43708.322106
40.173118,3,43781.528332
37.272812,3,43850.226885
29.098073,3,43905.444808
34.496328,3,43968.794604
38.521003,3,44046.350715
2.962802,3,44089.950314
48.678377,1,44160.049513
12.396137,3,44195.529726
38.417312,3,44263.379721
36.23213,3,44330.1768
4.876419,3,44352.828477
45.372031,2,44422.126733
25.431374,3,44474.370571
20.923762,3,44521.562314
33.579978,3,44579.477522
41.548715,2,44650.850281
50.906077,1,44719.169188
16.402088,3,44761.894087
42.368143,2,44828.602151
35.950806,3,44912.415156
15.731478,3,44948.554813
22.104821,3,44993.678744
48.318203,1,45061.72999
43.19984,2,45133.262095
43.506831,2,45200.618948
41.525143,3,45268.419789
9.567794,3,45300.041457
36.879031,3,45371.757744
48.316124,1,45440.291043
43.972103,2,45507.137614
38.755619,3,45577.994038
21.384119,3,45625.028977
23.800808,3,45687.706291
40.979633,2,45756.741639
10.884789,3,45794.190181
40.080475,3,45862.157516
39.679308,2,45930.447088
47.375319,1,45995.261303
40.862743,3,46062.580804
27.546978,3,46115.104063
43.15849,2,46183.379495
32.128594,3,46244.152672
41.476343,2,46316.837532
1.921802,3,46356.655474
37.816245,3,46424.358872
37.59096,2,46493.853719
25.435622,3,46543.750834
31.933573,3,46603.790104
42.647031,2,46683.414338
39.736043,3,46747.758903
32.427343,3,46823.463504
35.811657,3,46896.065245
26.079165,3,46957.890064
38.100395,3,47025.331186
39.113819,2,47090.295155
39.825986,3,47158.315869
44.000375,2,47232.231591
35.532796,3,47301.720525
37.401583,2,47371.624031
19.611216,3,47423.264134
38.714655,3,47490.445298
31.657498,3,47548.31155
48.986986,1,47613.577876
14.227421,3,47646.985623
8.009011,3,47684.781273
38.742956,3,47755.625796
29.363846,3,47817.923378
35.697243,3,47886.739669
4.472862,3,47919.591902
38.315318,3,47986.668454
38.897008,2,48055.063462
45.872485,1,48127.184625
39.661468,3,48194.670555
41.610752,2,48266.347812
39.393586,3,48343.872014
42.594956,2,48412.941824
42.532088,2,48476.625423
48.424597,1,48546.605359
41.957665,2,48616.050671
18.424024,3,48670.492218
23.668909,3,48716.198061
37.749365,3,48787.750185
36.681086,3,48859.616059
43.483089,2,48931.16589
38.103157,3,48998.739591
38.323397,3,49067.949438
22.766913,3,49114.122828
39.384679,3,49179.533931
39.42023,3,49249.06144
37.613383,3,49314.551455
41.524365,2,49379.154528
5.156923,3,49424.277235
52.3003,1,49491.793623
16.474919,3,49532.562811
2.288315,3,49580.900216
23.915095,3,49628.017157
44.878813,2,49701.88027
21.084308,3,49754.052459
50.470963,1,49822.429869
37.403972,3,49890.553738
49.976114,1,49960.947088
21.051671,3,50012.6192
34.006464,3,50089.65844
43.575658,2,50158.181522
24.172773,3,50208.205492
26.400913,3,50259.457536
39.544575,2,50327.471757
23.44203,3,50376.157464
29.485829,3,50431.773738
35.685371,3,50500.186406
13.395857,3,50534.405144
26.547111,3,50597.878545
10.338881,3,50631.020557
41.206317,2,50699.458129
37.983374,3,50768.903829
46.325319,2,50836.26696
45.024596,1,50903.88699
46.412861,1,50975.823657
38.895552,3,51044.775366
45.841514,1,51107.908964
35.407256,3,51184.117604
36.737092,3,51260.420692
33.765745,3,51328.206411
36.463859,3,51395.412499
47.168563,1,51461.911942
22.437622,3,51518.32037
44.382498,1,51587.187673
10.827568,3,51616.338086
42.109958,2,51685.540152
32.40311,3,51753.565811
17.08414,3,51793.434121
44.293368,1,51859.856236
36.808129,3,51923.609842
18.222652,3,51962.008945
25.611223,3,52014.890133
40.361809,3,52092.598468
43.750128,1,52159.477909
43.960192,2,52231.058786
41.55142,2,52300.477551
10.202436,3,52338.309998
13.646014,3,52373.40906
33.943619,3,52435.487294
19.451149,3,52478.915003
39.761239,3,52551.325896
15.469307,3,52606.416144
42.581435,2,52677.389592
39.712929,2,52751.455017
44.379579,2,52820.845458
49.337704,1,52892.159136
49.239104,1,52961.468665
39.113307,2,53028.041736
39.730783,3,53098.671722
29.453086,3,53183.687421
38.604387,3,53252.623642
44.363299,2,53321.796369
49.115953,1,53392.83692
32.56154,3,53459.285736
37.159286,3,53530.560858
47.99061,1,53605.958908
41.569675,2,53680.943071
12.49249,3,53718.586395
41.293643,2,53791.854394
43.135791,1,53857.001115
42.545055,2,53928.238066
40.394373,3,53998.101238
32.926519,3,54061.112184
45.081729,1,54126.704378
36.604408,3,54196.106896
11.712323,3,54231.589076
43.824535,2,54301.318446
45.200728,2,54370.860238
44.998355,2,54450.955848
44.400716,2,54516.536797
38.89947,3,54585.216935
5.349449,3,54636.152901
45.452464,2,54705.567468
39.699616,3,54775.36479
35.382976,3,54843.809046
25.526599,3,54899.089423
37.188672,3,54966.003292
26.312905,3,55021.431389
48.921625,1,55089.953544
42.796527,3,55161.78329
8.62928,3,55192.950106
38.627823,2,55258.650075
40.549715,2,55323.929038
36.502212,3,55389.613844
