#{"t_start": 1627473514.7806098, "env_id": null}
r,l,t
49.677133,1,55617.737863
23.571675,3,55678.002781
1.511488,3,55692.584766
44.919681,2,55760.672505
39.33568,3,55825.566968
31.907171,3,55880.948411
21.72377,3,55927.057347
47.756627,2,55992.919313
41.625001,3,56060.796547
45.020092,2,56125.308658
21.34617,3,56175.398775
47.707744,1,56241.965247
43.240266,2,56312.564152
19.221206,3,56349.179259
19.392167,3,56386.259197
42.016623,2,56451.796622
38.377769,3,56520.884603
12.367918,3,56551.519756
42.759132,2,56620.41116
42.792,2,56688.072948
40.112481,3,56754.809468
50.570474,1,56819.355567
35.687583,3,56890.520456
2.667099,3,56913.90221
42.831099,2,56979.736381
45.167946,1,57051.429243
11.247614,3,57078.706612
46.050705,1,57144.033371
47.381507,2,57213.326239
35.842983,3,57281.606168
40.890415,3,57363.122829
36.051597,3,57431.858739
38.217393,3,57497.140739
22.979593,3,57555.727353
42.930025,3,57625.375246
4.39145,3,57644.230098
49.00366,1,57710.315305
37.968129,3,57780.44732
26.090243,3,57829.395302
46.22836,1,57895.915705
21.620105,3,57939.522568
42.995189,2,58003.919703
34.30351,3,58071.964734
45.719646,2,58137.681543
7.662337,3,58161.130468
42.308143,3,58227.303579
26.278583,3,58276.048575
18.874534,3,58318.255842
47.948367,1,58383.765232
26.932987,3,58442.872731
42.231861,3,58509.360488
3.775586,3,58527.863288
44.399202,2,58598.477386
43.89246,2,58661.789719
50.498302,1,58727.367034
42.472134,3,58795.612459
