#{"t_start": 1627555575.9669209, "env_id": null}
r,l,t
3.786301,3,29827.726346
11.662479,3,29860.968273
7.822878,3,29886.857919
1.338805,3,29922.074856
23.421843,3,29970.890926
33.345033,3,30041.626826
0.13241,3,30051.299105
0.524831,3,30064.150369
30.226456,3,30133.354866
8.548852,3,30169.859455
0.461934,3,30181.876816
21.795872,3,30229.315267
23.276032,3,30276.663941
0.181518,3,30286.935461
7.415853,3,30314.554867
50.673292,1,30391.688163
28.229041,3,30460.695048
0.251348,3,30472.002912
1.836269,3,30508.533801
9.280444,3,30539.528734
25.384006,3,30590.916985
10.003287,3,30644.735404
0.135307,3,30654.523688
0.228264,3,30665.48498
7.928745,3,30699.217814
4.272365,3,30748.814246
13.808702,3,30784.805782
0.495161,3,30804.026453
0.32762,3,30815.26626
17.808034,3,30862.882826
7.730259,3,30897.013057
42.947103,3,30988.206383
8.939333,3,31043.663322
33.911034,3,31113.656816
0.299651,3,31125.963416
0.308948,3,31138.811024
18.444394,3,31196.094116
6.655351,3,31223.095113
5.713686,3,31246.749091
1.367242,3,31264.856325
5.658084,3,31289.042329
5.018021,3,31312.324139
31.461685,3,31387.972031
0.126204,3,31400.775978
0.132271,3,31411.262881
38.259656,3,31485.349395
0.214323,3,31497.026525
16.809046,3,31542.300299
10.935134,3,31573.734953
0.117523,3,31586.107312
29.041079,3,31653.984488
7.231122,3,31699.480495
3.751081,3,31718.853761
0.238927,3,31730.504929
13.246248,3,31773.473667
27.493648,3,31839.650597
0.410978,3,31851.816554
16.447527,3,31896.186162
0.223982,3,31906.446124
24.810643,3,31963.156424
41.007553,3,32050.022258
0.176297,3,32061.31118
45.497488,1,32126.83932
0.838615,3,32143.26101
0.120404,3,32154.085574
42.401109,2,32216.899762
44.635653,1,32289.645423
31.689652,3,32375.781299
13.640725,3,32412.068261
14.541173,3,32453.817606
20.348107,3,32496.789081
7.560443,3,32523.004404
8.901026,3,32554.875682
0.091031,3,32566.080531
39.58173,3,32639.444937
38.274515,3,32708.06337
20.431435,3,32759.870692
0.094628,3,32771.551988
36.197992,3,32851.280039
37.882743,3,32917.150567
7.368864,3,32949.424545
24.089816,3,33006.5495
0.560367,3,33021.600765
0.160757,3,33033.277493
10.942063,3,33076.611689
9.849246,3,33124.967222
0.401177,3,33137.35074
32.443445,3,33202.67715
0.225868,3,33214.635335
26.986896,3,33267.851284
6.684805,3,33294.890259
0.487221,3,33308.342084
0.096806,3,33318.098257
7.497997,3,33380.095234
0.030978,3,33389.540047
11.658927,3,33433.293433
0.192651,3,33442.918584
33.654447,3,33506.667216
8.262172,3,33533.983986
0.144389,3,33545.276491
17.30064,3,33584.699441
23.674981,3,33635.906826
44.21088,2,33702.899221
0.264216,3,33714.289173
7.936873,3,33750.781331
34.17845,3,33818.383629
12.967202,3,33850.933415
11.681965,3,33882.599293
38.193438,2,33955.71296
6.975325,3,33984.39864
30.256145,3,34068.296318
17.653892,3,34116.494427
11.924889,3,34175.601562
0.262871,3,34186.763051
7.961802,3,34231.993655
13.059821,3,34269.605631
34.549225,3,34336.068175
10.724986,3,34368.633426
7.571009,3,34405.881526
11.47382,3,34454.699955
37.018133,3,34517.406825
7.688645,3,34546.162694
0.293315,3,34556.803668
11.706043,3,34595.596823
0.108652,3,34605.728893
0.185135,3,34616.255191
0.407496,3,34628.402849
0.222983,3,34639.527944
0.161994,3,34650.598175
25.408406,3,34700.672891
27.914754,3,34764.487207
40.300852,2,34830.3868
8.367037,3,34857.374778
47.623202,1,34927.742435
18.545638,3,34980.634354
22.935931,3,35038.047477
0.175149,3,35050.141013
0.243067,3,35061.969737
39.364573,3,35128.829852
12.665841,3,35184.203936
6.80607,3,35216.940469
12.617254,3,35254.201953
5.688712,3,35292.193863
0.024214,3,35311.869474
0.386148,3,35325.886257
0.205008,3,35336.42183
4.366609,3,35360.961341
7.773711,3,35387.936656
22.791282,3,35449.451354
7.806716,3,35480.154582
46.619515,1,35542.928758
0.182667,3,35554.431857
5.635416,3,35585.716462
44.493264,2,35657.805004
4.786209,3,35682.191686
16.775643,3,35729.972263
44.545236,1,35803.878175
11.369108,3,35839.172076
20.286745,3,35899.751262
43.481358,3,35985.546583
6.940257,3,36008.828289
0.19776,3,36019.420036
0.385106,3,36031.547493
22.077213,3,36076.877055
0.158633,3,36089.568171
0.157026,3,36100.739424
0.184856,3,36111.904799
25.189862,3,36161.46255
40.024211,3,36249.045558
34.200553,3,36322.752798
1.279608,3,36339.347436
19.51414,3,36381.723816
17.187789,3,36428.481118
22.988295,3,36481.408679
6.881148,3,36507.004912
46.259013,1,36578.478235
19.558642,3,36623.973772
0.18844,3,36634.733921
7.216215,3,36664.144769
9.953529,3,36706.896649
16.187007,3,36747.446519
40.70923,2,36825.284471
0.132052,3,36836.145854
8.249543,3,36863.931675
37.094443,3,36946.265344
0.164471,3,36957.721648
0.071675,3,36968.917479
13.797394,3,37017.200796
5.491631,3,37048.613461
26.133811,3,37121.157018
6.804863,3,37147.497511
20.023473,3,37194.318149
9.385715,3,37225.809749
33.011748,3,37293.838866
17.942398,3,37331.800653
0.002022,3,37342.419785
19.416782,3,37387.307226
0.032597,3,37397.821199
18.581943,3,37437.158267
0.290856,3,37448.741483
41.919291,2,37510.04171
17.654883,3,37554.728866
25.28412,3,37613.53772
22.573415,3,37670.038511
4.677812,3,37693.629776
0.239448,3,37704.29
19.516859,3,37750.320308
8.171115,3,37788.867432
6.874028,3,37813.324753
0.209737,3,37825.498461
0.236881,3,37836.714585
0.29344,3,37848.837172
33.053898,3,37906.616271
29.803285,3,37966.337759
0.356822,3,37978.85038
35.819564,3,38048.642477
40.697859,2,38117.307083
0.203759,3,38130.081581
11.371613,3,38174.244441
0.188902,3,38185.512182
0.181712,3,38196.678018
0.444786,3,38210.81199
8.728107,3,38238.174864
40.990144,2,38308.006723
31.099938,3,38373.540833
9.407147,3,38404.366321
12.86172,3,38441.220743
0.493329,3,38454.089028
24.223168,3,38503.710154
25.338813,3,38563.449261
7.690752,3,38621.283923
